measurement_id,depth_reading_time,water_temperature_50m,salinity_50m,oxygen_saturation_50m,perceived_water_density,sediment_deposition,seafloor_pressure,plankton_density,microplankton_density,mesoplankton_density,macroplankton_density,dissolved_gas_pressure,current_velocity_near_surface,current_velocity_deep,current_direction_near_surface,current_direction_deep,current_turbulence,sediment_temperature_0_to_10cm,sediment_temperature_10_to_30cm,sediment_temperature_30_to_100cm,sediment_temperature_100_to_250cm,sediment_porosity_0_to_10cm,sediment_porosity_10_to_30cm,sediment_porosity_30_to_100cm,sediment_porosity_100_to_250cm,blue_light_penetration,downwelling_light,scattered_light,perpendicular_light_intensity,thermal_emissions,is_photic_zone,photoperiod_intensity,chlorophyll_a_concentration (mg m-3),nitrate_concentration (µmol L-1),phosphate_concentration (µmol L-1),silicate_concentration (µmol L-1),total_alkalinity (µmol kg-1),dissolved_inorganic_carbon (µmol kg-1),pH,partial_pressure_CO2 (µatm),aragonite_saturation_state,sea_surface_height_anomaly (cm),significant_wave_height (m),bottom_current_shear_stress (Pa),sound_speed_water (m s-1),acoustic_backscatter_intensity (dB),turbidity (NTU),light_attenuation_coefficient_Kd (m⁻¹),bioluminescence_intensity (photons cm-2 s-1),Brunt_Vaisala_frequency_squared (s-2),mixed_layer_depth (m),hydrostatic_pressure
15132,2023-09-23 11:00:00,302.25,24.700000000000003,18,"33,1",0,0.989,31.0,2.0,0.0,98.0,"1,96",6.0,7.274999999999999,198.0,195.0,,303.54999999999995,297.85,298.54999999999995,298.04999999999995,"0,07","0,084","0,141","0,227",,757.0,166.0,"794,2",,1.0,60.0,,4.636344660577341,0.3048081744069283,5.092502912085134,,2002.4799495971108,7.838511284719096,464.9426777692513,2.132582928724198,-11.10160535853036,0.14482638981341428,0.016796942174461746,1500.5617589656188,-67.40509210477519,2.5464409377592823,0.31195040860570794,434.1011656112293,0.00012618326771207344,84.74329649789004,1.0127000000000002
16340,2023-11-12 19:00:00,,11.8,"22,7","28,6","0,4",0.9893,,22.0,26.0,68.0,"0,18",,,5.0,7.0,"8,3",298.15,,,299.15,"0,272","0,138","0,111","0,211",0.0,0.0,0.0,,0,0.0,0.0,1.6766185083668266,4.668954854935543,0.29487931851783805,,2216.7225520056363,,,,,-12.527820433263265,0.3455224048754834,0.007320371546534481,1491.4588590034034,-64.26323612131476,3.24572413448218,0.45824911874523516,4308458.611761253,2.4185327851291935e-05,76.66654905281824,1.0134
5336,2022-08-11 07:00:00,,,"22,5","28,7",,0.9877,17.0,,,7.0,"0,24",,3.5250000000000004,,81.0,"11,9",296.35,297.45,298.04999999999995,298.15,"0,239","0,173","0,173","0,268",69.0,34.0,35.0,"193,8","206,8",,50.21183333333333,0.01,4.909491127240058,,4.591975713206614,2181.0333709491065,,,,,-16.709378006093274,0.17944982033229626,0.01106202880783467,1489.1683232223863,-79.29295381730316,0.6138490930920222,0.14238747991047573,45.215555173481874,7.378372660753963e-05,72.41665303526551,1.0118
9547,2023-02-02 18:00:00,,,"23,2","30,2",,0.9844,90.0,0.0,100.0,100.0,"0,35",2.925,6.824999999999999,214.0,214.0,"10,4",299.35,299.04999999999995,298.25,298.15,"0,279","0,279","0,267","0,292",27.0,,27.0,0,"182,8",,,3.5804979618713992,3.8567971470468216,0.25938333766199034,4.483718563475673,2188.0284379131426,,,,,-9.587960807533513,1.1339921470047083,0.018635670852819215,1497.675083611514,-57.781123910276534,6.100563639601143,0.7785222539931091,39546.90289632799,2.300550253826447e-05,31.007052156185363,1.0083
21493,2024-06-14 12:00:00,302.25,16.900000000000002,"24,6","36,2",0.1,,31.0,,7.0,53.0,"0,95",4.35,5.25,176.0,168.0,"20,5",303.35,299.25,299.15,299.35,,"0,188",,,782.0,655.0,127.0,"766,9","1132,4",1.0,60.0,0.4673445242636708,6.327657814398404,,5.621704221162748,2227.073062723944,2005.1323486313345,7.966857863645537,415.2656999389953,2.4955991238699173,2.567025011027683,1.3284160923345172,0.026673260959647786,1492.1214047653675,-74.85053242727345,1.311804013272784,0.18043938236475032,18.583758917097313,0.00010595250678547867,36.89644868537411,1.0093
4142,2022-06-22 13:00:00,,20.8,,"32,3",0,0.9856,40.0,16.0,5.0,77.0,"1,44",10.05,,126.0,121.0,"27,4",,298.25,298.04999999999995,,"0,255","0,273","0,275","0,29",,,153.0,,"1102,3",,60.0,0.8193722311529175,5.322707866152509,0.3481407158487635,6.065674021031206,2201.9021886717305,,,,,-2.3474937618669856,1.2584880316400655,0.0357541764462083,1495.9740267709942,-67.68365819405237,2.739951948651616,0.3560124973745559,273.69822837159734,8.298270687345239e-06,,1.0092
7939,2022-11-27 18:00:00,296.65,,"22,4","28,3",,0.9852,48.0,11.0,14.0,100.0,"0,19",2.25,4.425000000000001,284.0,284.0,"7,2",,298.25,297.95,298.04999999999995,,,,"0,327",,0.0,13.0,0,,0.0,0.0,1.7973591564194342,5.309534152777039,0.3049006831553098,5.2551262668914065,2241.3948019741642,2071.923819293906,8.173110878296999,382.7998301635441,,-13.306217453791735,0.43591802167605254,0.013232226789925014,,-66.53988743743277,3.5988820181378776,0.47804687787517675,80511.87469403469,6.034495362705313e-05,66.73947478229786,1.0093
17456,2023-12-29 07:00:00,297.75,12.7,23,"29,7",0,,73.0,48.0,3.0,93.0,"0,28",,2.25,286.0,,"10,1",297.54999999999995,298.54999999999995,299.75,,"0,255","0,179","0,187","0,206",,109.0,65.0,"437,5","352,4",,60.0,2.695554290125107,4.559752061205988,,4.603275477473021,2209.5225326250343,2060.327307678444,8.160081158514787,376.93663012699193,2.812902199542776,16.079811664521582,0.7438370478833428,0.015715973950569246,1496.0820517066834,,5.116348677754158,0.6468145102466261,5725.984771921752,6.888090141541593e-05,,1.0127000000000002
3550,2022-05-28 21:00:00,,,,"27,7","1,2",0.9875,68.0,,,80.0,"0,11",,6.525,237.0,240.0,,,,298.65,298.65,"0,339","0,294",,"0,297",0.0,0.0,0.0,0,0,0.0,0.0,0.9071605038616629,4.821666109457912,0.3103622292032383,5.078836830799742,2199.5673984565456,2077.0642447684827,8.191456529488399,401.9855360216153,,-10.809978277912599,1.5627852126255821,0.009030348883834768,1496.1176340775664,-64.05010552176255,2.0896534731377434,0.297370260504742,4039.3403788329347,0.0001219907896597092,,1.0116
13037,2023-06-28 04:00:00,,12.1,"20,7","25,5",,0.9894,99.0,89.0,9.0,46.0,"0,18",3.0,7.574999999999999,,,,295.45,297.15,298.35,298.65,"0,228","0,178",,"0,25",0.0,0.0,0.0,0,0,0.0,0.0,0.7641715100909632,5.69519811204549,0.3688352003035933,5.8675070994258975,2168.1901915981002,,,,,6.761635520191018,1.2884322068198257,,1503.3447372846406,-68.17939781384723,1.672266870597266,0.2767219223058657,,0.00036461423693946667,51.262706411846594,1.0137
12916,2023-06-23 03:00:00,295.54999999999995,11.5,"21,6",,,0.9876,100.0,100.0,1.0,48.0,,3.5250000000000004,8.25,94.0,113.0,,296.45,298.54999999999995,298.65,298.65,"0,181","0,176","0,132","0,254",0.0,0.0,0.0,0,0,0.0,,1.0448402813325406,5.820375434855159,0.35286783962122864,5.64970374569035,2182.166020292902,2088.35501648338,8.21941912567853,381.500428447678,,-5.3942508093810435,1.4426040850455188,0.011846593649737357,,,2.449598762803691,,,5.846244263517136e-05,55.1827052903696,1.0118
14453,2023-08-26 04:00:00,,11.8,,"23,3",0,0.989,94.0,100.0,0.0,,"0,15",4.125,5.025,337.0,306.0,"8,6",295.35,298.75,298.04999999999995,297.95,"0,074","0,095","0,166","0,237",,0.0,0.0,0,0,0.0,0.0,0.01,5.781045580027505,0.394325154425296,5.36973694988046,2182.502597545607,,,,,3.248181045754559,0.31056642230769105,0.023397664347283676,1511.9239016071779,-85.49210599755611,0.6528147014517655,0.15500155442663793,4905.390378333577,7.119278124920582e-05,83.19148041502757,1.0134
6017,2022-09-08 16:00:00,,14.8,"22,2","29,3",0,0.9863,100.0,76.0,24.0,100.0,"0,5",,5.475,277.0,279.0,"15,5",299.85,,,298.04999999999995,"0,239","0,211","0,178","0,258",120.0,0.0,120.0,0,"675,9",1.0,0.0,0.01,5.189382434229782,0.3455529945032485,,2224.186108820893,,,,,1.3831430397094349,0.1,0.01858956008698581,1494.5424726921058,-87.24307115420007,1.0364059971221353,0.14194531640844754,473.2541558838694,6.150215633773431e-05,95.06799146805054,1.0103
6907,2022-10-15 18:00:00,,15.1,"21,3","28,4",0,,100.0,,21.0,91.0,"0,53",3.225,8.7,180.0,173.0,13,298.45,298.95,298.04999999999995,298.15,"0,294","0,303",,"0,308",,0.0,6.0,0,"75,3",0.0,0.0,0.40991136584967164,,0.3994034029743434,6.154570859519647,2189.4453850149084,,,,,-8.628451418202546,0.1,0.011377405461834635,1514.471275324498,-75.93963862807121,1.2847644092288293,0.20823953732894104,25069.082380541975,0.0001232375488977663,97.77965223427816,1.01
11473,2023-04-24 00:00:00,296.75,12.400000000000002,"22,2","27,9",0,0.9865,,,1.0,100.0,"0,24",4.199999999999999,3.5250000000000004,315.0,,,297.45,299.25,,,"0,3","0,305","0,219",,0.0,0.0,,,0,0.0,0.0,,5.872944043137417,0.381042530383688,6.009403595559029,2206.7847751276718,2041.4355051505854,8.176685782159028,392.07006653286993,2.807897908392344,14.832824743994077,,0.03775317439902267,1495.126692299559,-66.68959237529447,3.091547724907722,0.3867056619474237,12116.145465395031,6.476399760530415e-05,16.900989095294854,1.0106
12225,2023-05-25 08:00:00,,16.6,"21,8","29,9",0,0.9915,0.0,0.0,,,"0,73",,4.949999999999999,106.0,103.0,,297.65,298.04999999999995,298.65,298.65,,"0,134","0,173","0,273",,,,,"526,9",,,1.6609164861215466,4.848312546141564,,5.046271361902463,2177.485011546059,,,,,7.6976286241648415,1.3749975608075307,0.004620661565822687,1510.5867447843636,-65.37447149049214,3.037657105245521,0.41618392284938854,121.61230710485466,3.625320823450294e-05,25.8096016195171,1.0155
6721,2022-10-08 00:00:00,,11.8,,"26,7",,0.9879,56.0,15.0,21.0,100.0,"0,15",,5.550000000000001,31.0,51.0,,,297.95,298.15,298.15,"0,349","0,363",,"0,286",0.0,0.0,0.0,0,0,0.0,0.0,1.516746851168738,4.834345792944104,0.32056448011490346,4.673187932586516,2193.9714831139995,,,,,,0.1,0.03723085845622095,1504.1865235512298,-67.24818798629221,2.9989929453301367,0.4297476298648637,47430.87289607736,6.54587011879944e-05,100.84693533447388,1.0121
1236,2022-02-21 11:00:00,301.54999999999995,16.900000000000002,"23,9","34,2","0,1",0.9868,43.0,12.0,,100.0,,,5.775,211.0,217.0,"19,8",,298.75,298.54999999999995,298.54999999999995,"0,29",,,"0,288",,273.0,390.0,"292,2","1307,2",1.0,60.0,4.091127371366164,3.19099970691518,0.19916197299046423,4.310452504939976,2214.366007791151,2004.600490550082,7.949262343975694,423.0336470173281,2.3045676404664115,14.134296038149538,2.1429322163290037,,1504.5422628726794,-61.9954939974998,6.8124493460617845,0.8931704573385969,20530.56439631016,0.0001442464787488599,,1.0105
18393,2024-02-06 08:00:00,,15.400000000000002,"22,3","30,3",0.0,,,,,97.0,"0,6",,3.45,288.0,309.0,,297.95,297.75,298.75,299.25,"0,281","0,285","0,332","0,307",248.0,108.0,140.0,"251,7","603,9",1.0,60.0,3.885136927621644,3.37565115391647,0.2072295268809078,4.073788692073741,2173.754050102766,,,,,,1.822219282139173,0.006243819364186192,,-63.95279000048846,6.83722860129926,0.8299275289403024,62059.15512260515,0.00020543433269323881,27.177158159224113,1.0147
16435,2023-11-16 18:00:00,,12.400000000000002,"23,1","29,7","0,2",0.9884,,98.0,,99.0,"0,26",2.55,,342.0,279.0,"6,5",298.85,299.95,299.75,299.25,"0,281","0,212","0,124","0,21",11.0,1.0,10.0,"9,5",,0.0,0.0,1.8773957262754766,5.696862073528999,,5.262788173365391,2194.649529988148,,,,,9.842344030858905,0.10353788959227916,0.012649089121636327,1473.6370608854256,-65.85889116918223,3.3758839088199224,0.46347341567900596,,0.00012349517067171937,71.30102602534167,1.0125
10644,2023-03-20 11:00:00,,16.3,"24,1","33,9","0,1",0.9869,,68.0,1.0,100.0,"0,79",,6.074999999999999,195.0,193.0,"22,3",302.25,298.95,298.75,298.25,,,,"0,31",673.0,324.0,349.0,"346,6","1290,5",1.0,60.0,3.5962676973196266,4.504013104656381,0.290662345855146,5.220905531841574,2171.7743357838326,,,,,,1.496310621155673,0.016564301393611626,1487.9873457821016,-62.57128355271867,6.633868793790419,,1402.1228704230011,0.000154668901764593,22.008923673768905,1.0106
20696,2024-05-12 07:00:00,,13.0,"22,9",,0.0,,,,0.0,100.0,,,,315.0,,,,298.35,299.35,299.35,"0,239","0,203","0,218","0,297",119.0,77.0,42.0,"410,8","243,8",1.0,57.19466666666666,1.270902042546922,4.353096242286658,,4.900686287886332,2221.9212498091447,,,,,2.3215366760103104,,0.024925652617519885,1502.368192525258,,3.7904076525877715,0.41652079779144136,101.74468083640252,3.7694931603933985e-05,17.53302158070848,1.0128
12950,2023-06-24 13:00:00,302.35,22.0,"20,7","33,2",0,0.9856,,0.0,,35.0,,7.050000000000001,8.850000000000001,247.0,247.0,22,303.25,298.85,298.65,298.65,"0,157",,,,735.0,596.0,,"715,6","1102,7",1.0,60.0,0.06668281336748536,6.3250150759220185,0.4061067053961805,6.097155854056265,2197.177199905078,2023.8511860161177,7.81876840280217,448.52376268739897,2.091689152051709,-11.615409959102536,1.1649939130345435,0.0018016707976605984,,,1.1115277719696657,0.12891586247817244,7.588483933598238,8.771056202470497e-05,49.771003625232126,1.0092
2252,2022-04-04 19:00:00,,12.7,"22,5","28,3","0,2",0.9881,54.0,,9.0,100.0,"0,29",,8.399999999999999,328.0,312.0,"5,4",299.35,299.15,298.65,,"0,309","0,304","0,299","0,309",0.0,0.0,0.0,0,0,0.0,0.0,2.869527446908956,4.533349861015123,0.3173980463204128,4.569455617119434,2212.727881306942,,,,,9.896294044608737,1.6650051416890874,0.006504491340387975,1489.8647309996516,-65.51183933748437,,0.6207873364821653,304245.0803116226,0.00012450585910860865,10.0,1.0122
9218,2023-01-20 01:00:00,296.15,13.900000000000002,"20,8","26,3",0,0.9861,43.0,,12.0,100.0,,5.1,9.0,,319.0,,296.15,,298.35,298.15,,"0,313",,"0,297",0.0,0.0,0.0,0,0,0.0,,3.9731450526347665,,0.24645030588327146,4.297041605706999,2169.773957847823,2060.274538762782,8.236642316580712,367.5378687327409,2.880344364835891,,1.6508519104625046,0.007894291676615778,1494.9843205704215,-61.51827358664763,6.465139583299449,0.8394691153453973,75620717.26913692,6.652993246904532e-05,50.29166950311986,1.0102
3671,,296.25,12.400000000000002,"21,7","27,2",0,0.9879,56.0,26.0,,91.0,"0,22",3.6,4.725,333.0,329.0,"7,9",297.15,298.65,,298.65,,,"0,257","0,295",,0.0,0.0,0,,0.0,0.0,0.9993130432383657,,0.3009297548624426,5.032725348913253,2226.7815666849024,2086.9736914775253,8.16305007022467,,3.002021184776578,13.290144049079043,1.4935647658295435,0.04094234275354263,1504.4276932022449,-71.7883387373806,2.39490871158812,0.3583744108255123,26656.02867961792,0.00016272394758477644,29.523303869711203,1.0121
15160,2023-09-24 15:00:00,301.54999999999995,22.3,"19,5","29,9","0,1",0.9858,100.0,100.0,83.0,0.0,"1,59",10.95,13.8,196.0,197.0,,305.54999999999995,299.35,298.45,298.04999999999995,,"0,081","0,139",,534.0,391.0,143.0,"557,2","953,8",1.0,60.0,0.01,,0.32183514841227984,5.66645373998088,2229.679987526568,2019.9338515691056,7.878820515319791,442.6161413309584,2.1417631912115658,-16.282547401113558,0.2003922456637441,0.0265372752702492,,-82.61208600938153,1.6876560923687394,,597.0923723874903,0.00010800574338720746,,1.0095
17928,2024-01-17 23:00:00,296.35,12.400000000000002,"21,9","26,6",2.2,0.9868,,92.0,91.0,100.0,"0,22",,13.2,324.0,325.0,"21,6",297.04999999999995,299.15,299.54999999999995,299.45,"0,329",,"0,278","0,25",,0.0,0.0,0,,0.0,0.0,3.724011593819273,4.479375663540071,0.2859727693121797,4.964792848709763,2189.5569148375803,2063.654761665038,,376.970591595068,2.9008522890138746,-4.4832538108377955,1.625430873629106,0.0032247149635480045,1498.5919924513576,-60.97467355821456,6.184645519624432,0.8030892984603413,5553432.77303573,0.00013456512342501867,37.40597447317405,1.0109
9794,2023-02-13 01:00:00,,,"20,7","26,4",0,,95.0,8.0,97.0,,,4.574999999999999,10.35,,317.0,"11,5",295.85,,298.25,,"0,317","0,333","0,308",,0.0,0.0,0.0,0,0,,0.0,2.9103849262651433,4.863863846060528,0.3197446731671539,4.307400589654824,2191.0097435996095,,,,,0.7296396814237913,1.8099470136390186,0.012202772735519727,1474.72642177567,-66.62740511003595,4.9428158731318526,0.6356992482282974,1001871.5593921744,0.00011673925605041967,16.11217458359456,1.0109
14861,,,11.200000000000005,"21,4","26,2",0,0.9898,,,0.0,0.0,"0,11",,4.35,319.0,274.0,"6,1",295.95,298.65,,,"0,085","0,085","0,149","0,231",0.0,0.0,0.0,0,,0.0,0.0,0.01,5.7058551905195,0.3642685852508647,,2194.24260311124,,,,,5.161139813734254,0.1,,1511.3393908181376,-81.4666007947277,2.009839446661151,0.23709832675672501,36938.52642597335,2.966248764227233e-05,85.86700365856164,1.0141
21682,2024-06-22 09:00:00,,16.900000000000002,21,"28,2",,0.9899,,66.0,0.0,79.0,"0,75",8.024999999999999,10.5,135.0,,23,297.85,297.04999999999995,,299.25,,"0,159","0,193","0,276",484.0,383.0,101.0,"686,7","738,5",1.0,60.0,0.1289262005762053,,0.361213718014978,5.36197322839862,2182.943116033801,2040.8709069796598,8.108192815763475,395.8789512806646,2.7229519063872503,4.713880317557372,1.6568105011059258,0.01165595071344214,1511.2667761077948,,0.81313034575469,,,0.00015055345868833048,51.268494700822444,1.0139
8506,2022-12-21 09:00:00,,19.0,22,"32,5",0,0.9844,37.0,6.0,2.0,,"1,15",,6.75,282.0,286.0,,300.15,297.95,298.45,298.04999999999995,"0,257","0,255",,"0,309",633.0,481.0,152.0,"711,2","955,8",1.0,,,4.0722546228322205,0.23091083164543064,4.090167943722458,2236.883650171058,,,,,,0.32413600584166546,0.03456617142990159,1481.9859183088738,-60.31468989705863,4.733615523109896,0.6085238488139589,11208.180289792841,5.925484019121158e-05,64.41285406030082,1.0081
8829,2023-01-03 20:00:00,297.15,13.900000000000002,"21,7","27,7",0,0.9869,54.0,,24.0,100.0,"0,38",5.699999999999999,10.95,315.0,310.0,"17,3",298.25,298.65,298.04999999999995,298.15,"0,259","0,26","0,293","0,304",0.0,0.0,0.0,0,0,0.0,0.0,,,,4.8628659350398316,2211.7652366144657,,8.139267059149436,367.3783226787045,2.5876168171521985,7.996561101298081,1.1022287820609773,0.03668774176873026,1505.868276789064,-59.51421967299844,5.315041360945653,,6092351.879312363,9.875735383274234e-05,42.78696732498884,1.011
14342,2023-08-21 13:00:00,,27.4,"16,6","32,8",0,0.9873,12.0,,13.0,0.0,"2,59",9.45,11.7,,,"28,8",304.95,297.95,297.75,297.95,,"0,092",,"0,239",796.0,556.0,240.0,"606,7",,1.0,60.0,0.01,,0.38983783696223084,5.481541653347605,2221.8486664129928,1953.0488944004485,7.812515404952882,457.1717526697342,2.027577027941799,,0.5435837372087307,0.014357271373629433,1512.9364989770365,-76.55435421432774,0.5829776392022813,0.14371809099278948,,0.0002201089809261356,76.2646454753884,1.0108
16593,2023-11-23 08:00:00,,14.5,"23,8","31,8","0,1",0.9876,56.0,27.0,,100.0,"0,52",,4.574999999999999,,135.0,"15,5",299.45,299.04999999999995,299.75,,"0,231","0,209","0,12","0,209",,192.0,193.0,"363,5","740,8",1.0,60.0,1.8663501354058207,,0.35158622346303675,5.388497211248618,2161.1669430522174,,,,,-4.060007530923018,0.6116691307726241,0.010542466471212417,1510.7770252013102,-69.12882828455739,4.381049030719669,0.5164178298240453,3610.6253687514536,0.00012056108186899497,71.75160140271156,1.0115
13437,,,,"19,8","26,3",0,0.9896,40.0,15.0,1.0,,"0,57",,7.274999999999999,130.0,,"11,5",296.35,297.35,297.75,298.35,,"0,248","0,248","0,247",0.0,0.0,0.0,0,,0.0,0.0,0.23501415970478715,5.227095464161867,0.29058265140587997,5.347413194179221,2161.5675133097493,,,,,5.17249989249124,1.0396688341044218,0.04566452643511964,,-66.79183073042451,0.8835940515257023,0.16501766726023132,623.845555809662,2.445240628452755e-05,55.75278251123098,1.0138
9910,,296.54999999999995,,"21,7","26,9",0,0.9866,49.0,8.0,,100.0,"0,28",,12.825,330.0,,"17,3",296.85,,297.85,,,"0,33",,"0,302",0.0,0.0,0.0,0,0,0.0,,3.844003998866504,3.166776726499981,0.18647560678194652,,2201.015399131069,2071.853315577249,8.1182669030366,387.43981491362484,2.7653050867362117,-0.5622218182104946,1.907188720665609,0.00966069125624598,1492.7619864600015,-58.78593304758546,,0.8311458285957631,1644758.5985948928,0.00013404724124984466,27.42740139928879,1.0107000000000002
19967,2024-04-11 22:00:00,,,23,30,0.2,0.9879,50.0,,2.0,100.0,"0,32",1.65,3.225,171.0,132.0,5,298.04999999999995,299.45,299.54999999999995,299.35,"0,33","0,325","0,269","0,299",0.0,0.0,0.0,0,0,0.0,0.0,2.385658404231604,4.477976058385095,,,2214.048608076529,,,,,1.5809704953807353,1.6812800058156105,0.010523166407499345,1514.2897312185466,,4.143242402004787,0.5537345389548084,,2.633658344372214e-05,10.0,1.0119
948,2022-02-09 11:00:00,,,"23,4","35,2",0,0.986,41.0,8.0,6.0,100.0,"1,08",3.75,4.425000000000001,210.0,218.0,"19,8",302.35,298.65,298.65,298.54999999999995,,"0,272",,"0,29",771.0,497.0,274.0,"535,3",1305,1.0,60.0,3.679269150679663,2.7901211966443755,0.20663713973294817,,2187.637552124152,,,,,-7.968560664121147,1.6208626093030198,0.01361691257766978,1508.036034410126,-67.18553837841831,6.98658733884141,0.8023215346207393,38647.26166050081,1.8407145039219918e-05,21.540929406913826,1.0097
11690,2023-05-03 01:00:00,,,"22,5","28,1",0,0.986,36.0,3.0,,,"0,16",3.1500000000000004,2.475,329.0,311.0,5,297.54999999999995,299.15,298.85,,"0,269","0,272","0,241","0,283",0.0,0.0,0.0,0,0,0.0,0.0,2.068361947295683,4.239818250136177,0.23953830520069405,4.9390637159532735,2258.6177341731927,2061.5625388147055,8.143714532297817,404.60510575777613,2.6836834939469103,5.859324305319951,1.6892715069521398,0.01526712219998829,1502.6339360231925,-66.61539810305102,4.469193728930964,0.5402157623729031,26661.34178495465,0.00018318926726170135,,1.0101
6986,2022-10-19 01:00:00,,,"21,8",,"0,1",0.9862,,33.0,36.0,76.0,"0,16",,6.15,332.0,,"10,1",296.25,297.65,298.04999999999995,298.15,"0,309","0,32","0,317",,0.0,0.0,0.0,0,0,0.0,,0.12254650661073034,5.3150248478370115,0.3497799081678289,,2200.0352348666283,,,,,-12.75783644862876,0.1,0.06977026036221508,1496.2902099348094,-75.09211337621288,1.0002914718280154,0.14294435475518308,249711.2803897518,0.0002938343527171894,,1.0103
16004,2023-10-29 19:00:00,,12.7,"23,2","29,8","0,2",0.988,40.0,5.0,29.0,60.0,"0,28",,,229.0,197.0,"5,8",299.15,301.04999999999995,300.15,298.85,"0,199","0,079","0,12","0,214",0.0,,0.0,0,0,0.0,0.0,1.2933175086491473,5.2792338298022194,0.3244264053960317,5.605112473700234,2216.806323490233,,,,,5.390002389141724,0.5550827515145749,0.03471891582839985,1497.5217616144698,-66.13970427268579,2.4735952568956816,0.37195006401230696,15720.426305696048,0.00017186504820441655,85.97795393687788,1.012
2971,2022-05-04 18:00:00,297.35,11.8,"23,2","29,4","0,6",,96.0,70.0,45.0,21.0,"0,18",2.325,,159.0,,"4,7",299.75,299.95,298.75,298.54999999999995,"0,272","0,274",,"0,303",10.0,4.0,6.0,44,"63,9",0.0,,1.720203593871747,4.7828379542450365,0.3060634576336354,5.377038503323409,2172.2379013306822,2066.4143253451643,8.10081680325778,399.31859905471975,,-7.021861115842744,2.095912715689032,0.009450551121514458,1506.040569584925,-66.00054841891566,3.6779516019273704,,,0.00010503454973984385,17.65168034016602,1.0099
14197,,,24.1,19,"33,1",0,,51.0,47.0,3.0,,"1,93",6.449999999999999,7.875,,,"22,7",303.45,297.35,297.75,,"0,062","0,102",,"0,241",783.0,596.0,,645,"1231,9",1.0,60.0,0.01,6.566017075967596,0.40086664753560586,6.2209717635487625,2201.685275053309,,,,,-8.981941444233364,0.4001191036354314,0.029897726747080956,1492.854317801389,-78.96264473974674,0.8665786161446778,0.16906643235558141,17.80234238830248,3.763970116783645e-05,81.84297373978852,1.0135
16121,,301.35,,"21,7",32,,0.9848,62.0,,27.0,99.0,"1,22",,6.0,156.0,153.0,"20,2",302.75,301.45,,299.04999999999995,,"0,081",,"0,213",208.0,56.0,152.0,"115,9","671,6",1.0,27.95133333333333,1.3788098526637198,4.57536772492869,0.2754166755227793,4.779881731626973,2218.6410332460596,2013.629289868286,7.945527090039632,,,-7.059190088355197,0.1,0.006728315993450406,1491.865774579974,-66.24682582941335,2.9682931080418276,0.3850026687967735,,0.00015738385074345892,96.00023884152866,1.0085
19132,2024-03-08 03:00:00,296.95,12.1,"22,6","28,5",0.0,0.9837,,11.0,4.0,100.0,,2.925,6.449999999999999,326.0,,"8,6",297.75,299.35,299.35,299.25,"0,301",,"0,297",,,0.0,0.0,0,0,0.0,0.0,3.5227565956556046,3.6865019270323907,0.2132973068879345,5.006394830780211,2197.3670571214334,,8.141841492913914,376.2536330334324,2.8042194127769147,-5.024218019202742,1.8816437931042942,0.0062026233368019995,1513.5144789750634,-63.80446058434829,7.241873335715153,0.8296112809560271,593759.3063379825,0.000109634231118382,16.987076275546084,1.0077
3886,2022-06-11 21:00:00,296.75,12.400000000000002,"22,2","28,3","0,5",0.9875,,,69.0,,"0,25",1.65,,,326.0,"2,5",298.15,298.85,298.35,298.65,"0,302","0,287","0,256","0,292",0.0,0.0,0.0,0,,0.0,0.0,0.6998049164000418,6.135270268216502,0.3913743369267036,5.290080596503298,2177.650441519245,2040.8381598431595,8.125905978066616,407.483497417164,,8.825222638361472,1.1233881279933673,0.04724367950163305,1497.900862358842,-76.32591155983256,1.618566931969301,0.2112983483014158,5969.3125051635,6.819674707179205e-06,,1.0116
21472,2024-06-13 15:00:00,,,"22,5",,0.0,0.9859,97.0,17.0,88.0,,"0,93",,3.075,67.0,52.0,"18,7",301.45,299.65,299.15,299.35,"0,215","0,188","0,217","0,281",180.0,13.0,167.0,,"813,1",1.0,0.0,,5.8336546023238744,0.39376468117616265,5.148810675499693,2190.1683146966457,,8.087797421435697,409.82590813645913,2.5938412117553,4.552409605764348,1.9519795439619645,0.008653402557074726,1510.121997090444,-83.42414355151165,0.9440344529340028,,20.822472149084977,0.00011887022919389832,,1.0097
19269,2024-03-13 20:00:00,298.15,11.8,24,"30,7",0.0,0.986,46.0,7.0,17.0,100.0,,2.4000000000000004,,243.0,273.0,,299.25,300.15,299.35,,"0,269","0,268","0,31",,0.0,0.0,,0,0,0.0,0.0,3.566432997695831,3.5867837992631797,,4.431651391582473,2186.8548151028945,2029.1333120786533,8.046602987330726,404.325766186465,2.665242454130118,11.369786683833471,1.7011195824151932,0.030893496121304605,1508.2736936375868,,,0.7300036843751796,681155.901858773,2.6864026754864995e-05,15.287167650722884,1.01
12964,2023-06-25 03:00:00,295.35,12.7,"20,6",26,,,34.0,22.0,,46.0,"0,24",,0.5249999999999999,337.0,,,296.15,298.75,298.65,298.65,"0,151","0,162",,"0,253",0.0,0.0,0.0,0,0,0.0,0.0,0.01,5.78752736039129,0.36363583852084375,,2220.386194365678,,8.250690244701692,380.08073546285976,3.040729717759852,-7.156736253117286,1.0529657142975208,,1510.491073428527,-79.67390773337563,0.9617419037611323,0.16144675221947552,,6.786225983836321e-05,45.770821211824256,1.0101
